user_pseudo_id,item_id,item_name,price_in_usd,price,quantity,item_revenue_in_usd,item_revenue,event_date,event_timestamp,country,region,mobile_brand_name,mobile_model_name
29135809.8049828412,9197988,Google Sunnyvale Campus Zip Hoodie,32,32,1,32,32,20201209,1607521091261873,United States,Oregon,Google,Chrome
29135809.8049828412,9196754,Google Men's Puff Jacket Black,92,92,1,92,92,20201209,1607521091261873,United States,Oregon,Google,Chrome
34302730.6446909649,9196676,Google Speckled Beanie Grey,16,16,4,64,64,20201209,1607535384919765,United States,Pennsylvania,Xiaomi,<Other>
34302730.6446909649,9196653,Google Speckled Beanie Navy,16,16,4,64,64,20201209,1607535384919765,United States,Pennsylvania,Xiaomi,<Other>
39049092.9395215156,9200314,Google Camp Mug Gray,10,10,1,10,10,20201209,1607540266659998,United Kingdom,England,Apple,Safari
39049092.9395215156,9188227,Google Flat Front Bag Grey,24,24,1,24,24,20201209,1607540266659998,United Kingdom,England,Apple,Safari
48713927.3135258219,9196676,Google Speckled Beanie Grey,16,16,1,16,16,20201209,1607481602053084,United States,Arizona,Apple,Safari
48713927.3135258219,9196606,Google Badge Heavyweight Pullover Black,46,46,1,46,46,20201209,1607481602053084,United States,Arizona,Apple,Safari
48713927.3135258219,9196676,Google Speckled Beanie Grey,16,16,1,16,16,20201209,1607481549001980,United States,Arizona,Apple,Safari
48713927.3135258219,9196606,Google Badge Heavyweight Pullover Black,46,46,1,46,46,20201209,1607481549001980,United States,Arizona,Apple,Safari
59219545.0213652475,9200314,Google Camp Mug Gray,10,10,2,21,21,20201209,1607514148380307,United States,Illinois,Google,Chrome
59219545.0213652475,9197423,Google SF Campus Tote,6,6,1,6,6,20201209,1607514148380307,United States,Illinois,Google,Chrome
63264809.7446857295,9188227,Google Flat Front Bag Grey,24,24,1,24,24,20201209,1607490016207836,Colombia,(not set),Google,Chrome
63264809.7446857295,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201209,1607490016207836,Colombia,(not set),Google,Chrome
63264809.7446857295,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201209,1607491700522306,Colombia,(not set),Google,Chrome
63264809.7446857295,9188227,Google Flat Front Bag Grey,24,24,1,24,24,20201209,1607491700522306,Colombia,(not set),Google,Chrome
63264809.7446857295,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201209,1607491074747512,Colombia,(not set),Google,Chrome
63264809.7446857295,9188227,Google Flat Front Bag Grey,24,24,1,24,24,20201209,1607491074747512,Colombia,(not set),Google,Chrome
63264809.7446857295,9188227,Google Flat Front Bag Grey,24,24,1,24,24,20201209,1607491211446895,Colombia,(not set),Google,Chrome
63264809.7446857295,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201209,1607491211446895,Colombia,(not set),Google,Chrome
63264809.7446857295,9188227,Google Flat Front Bag Grey,24,24,1,24,24,20201209,1607489016250472,Colombia,(not set),Google,Chrome
63264809.7446857295,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201209,1607489016250472,Colombia,(not set),Google,Chrome
63264809.7446857295,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201209,1607490558294485,Colombia,(not set),Google,Chrome
63264809.7446857295,9188227,Google Flat Front Bag Grey,24,24,1,24,24,20201209,1607490558294485,Colombia,(not set),Google,Chrome
63264809.7446857295,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201209,1607490223196465,Colombia,(not set),Google,Chrome
63264809.7446857295,9188227,Google Flat Front Bag Grey,24,24,1,24,24,20201209,1607490223196465,Colombia,(not set),Google,Chrome
63264809.7446857295,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201209,1607490903974922,Colombia,(not set),Google,Chrome
63264809.7446857295,9188227,Google Flat Front Bag Grey,24,24,1,24,24,20201209,1607490903974922,Colombia,(not set),Google,Chrome
63264809.7446857295,9188227,Google Flat Front Bag Grey,24,24,1,24,24,20201209,1607490400696389,Colombia,(not set),Google,Chrome
63264809.7446857295,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201209,1607490400696389,Colombia,(not set),Google,Chrome
63264809.7446857295,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201209,1607490708878768,Colombia,(not set),Google,Chrome
63264809.7446857295,9188227,Google Flat Front Bag Grey,24,24,1,24,24,20201209,1607490708878768,Colombia,(not set),Google,Chrome
63264809.7446857295,9188227,Google Flat Front Bag Grey,24,24,1,24,24,20201209,1607491569711919,Colombia,(not set),Google,Chrome
63264809.7446857295,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201209,1607491569711919,Colombia,(not set),Google,Chrome
66095345.4369472046,9199127,Google Blue Stojo Cup,20,20,1,20,20,20201209,1607548248354668,India,Rajasthan,Apple,Safari
66095345.4369472046,9196384,Google Mural Mug,14,14,1,14,14,20201209,1607548248354668,India,Rajasthan,Apple,Safari
70092642.2710325772,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201209,1607554208707408,United States,New York,Apple,Safari
70092642.2710325772,9196950,Google NYC Campus Mug,7,7,1,7,7,20201209,1607554208707408,United States,New York,Apple,Safari
73788836.6647022716,9195031,Google Thermal Tumbler Navy,14,14,1,14,14,20201209,1607540143543500,United States,Texas,Samsung,<Other>
73788836.6647022716,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201209,1607540143543500,United States,Texas,Samsung,<Other>
77925772.4472848106,9180825,Google Sunglasses,3,3,10,28,28,20201209,1607545769703753,United States,Illinois,Google,Chrome
77925772.4472848106,9180827,Google Sunglasses,3,3,10,28,28,20201209,1607545769703753,United States,Illinois,Google,Chrome
78412371.3141968463,9198448,Daddy Works at Google Book,20,20,1,20,20,20201209,1607499637283522,United States,Washington,Xiaomi,<Other>
78412371.3141968463,9198447,Mommy Works at Google Book,20,20,1,20,20,20201209,1607499637283522,United States,Washington,Xiaomi,<Other>
88244617.7250834425,9184916,Google Crewneck Sweatshirt Navy,44,44,1,44,44,20201209,1607500950816904,Vietnam,Hanoi,Google,Chrome
88244617.7250834425,9195709,Google Leather Strap Hat Blue,14,14,1,14,14,20201209,1607500950816904,Vietnam,Hanoi,Google,Chrome
89978465.7775557150,9197592,Google Kirkland Campus Unisex Tee,14,14,1,14,14,20201209,1607543206500015,India,Gujarat,Apple,iPhone
89978465.7775557150,9197707,Google PNW Campus Zip Hoodie,32,32,1,32,32,20201209,1607543206500015,India,Gujarat,Apple,iPhone
120213587.8623308554,9196869,Google Utensil Set,12,12,2,24,24,20201209,1607541569946305,Canada,Ontario,Google,Chrome
120213587.8623308554,9196800,Android Iconic Mug Gray,14,14,1,14,14,20201209,1607541569946305,Canada,Ontario,Google,Chrome
2847475.1550624346,9196270,Google Mural Sticker Sheet,2,2,1,2,2,20201209,1607538340438588,United States,Florida,Samsung,<Other>
2847475.1550624346,9197456,Google Super G Tumbler (Red Lid),22,22,1,22,22,20201209,1607538340438588,United States,Florida,Samsung,<Other>
2847475.1550624346,9196384,Google Mural Mug,14,14,1,14,14,20201209,1607538340438588,United States,Florida,Samsung,<Other>
3233712.0355007382,9195709,Google Leather Strap Hat Blue,14,14,1,14,14,20201209,1607492344360567,United States,Florida,Apple,iPhone
3233712.0355007382,9195202,Google F/C Longsleeve Ash,24,24,1,24,24,20201209,1607492344360567,United States,Florida,Apple,iPhone
3233712.0355007382,9196765,Google Men's Tech Fleece Grey,71,71,1,71,71,20201209,1607492344360567,United States,Florida,Apple,iPhone
4231038.0723891741,9196717,Google Men's Tech Fleece Vest Charcoal,63,63,1,63,63,20201209,1607488030362210,France,Ile-de-France,Google,Chrome
4231038.0723891741,9196814,Android Pocket Tee Navy,23,23,1,23,23,20201209,1607488030362210,France,Ile-de-France,Google,Chrome
4231038.0723891741,9196855,Android Iconic Hat White,13,13,1,13,13,20201209,1607488030362210,France,Ile-de-France,Google,Chrome
6195712.5561534807,9196940,Google Cambridge Campus Zip Hoodie,32,32,1,32,32,20201209,1607509112745544,India,Andhra Pradesh,Apple,Safari
6195712.5561534807,9185146,Google Mens Microfleece Jacket Black,42,42,1,42,42,20201209,1607509112745544,India,Andhra Pradesh,Apple,Safari
6195712.5561534807,9195709,Google Leather Strap Hat Blue,14,14,1,14,14,20201209,1607509112745544,India,Andhra Pradesh,Apple,Safari
6195712.5561534807,9195709,Google Leather Strap Hat Blue,14,14,1,14,14,20201209,1607509124056920,India,Andhra Pradesh,Apple,Safari
6195712.5561534807,9185146,Google Mens Microfleece Jacket Black,42,42,1,42,42,20201209,1607509124056920,India,Andhra Pradesh,Apple,Safari
6195712.5561534807,9196940,Google Cambridge Campus Zip Hoodie,32,32,1,32,32,20201209,1607509124056920,India,Andhra Pradesh,Apple,Safari
6195712.5561534807,9196653,Google Speckled Beanie Navy,16,16,1,16,16,20201209,1607510236139242,India,Andhra Pradesh,Apple,Safari
6195712.5561534807,9196454,Google Beekeepers Onesie Pink,14,14,1,14,14,20201209,1607510236139242,India,Andhra Pradesh,Apple,Safari
6195712.5561534807,9196652,Google Heathered Pom Beanie,12,12,1,12,12,20201209,1607510236139242,India,Andhra Pradesh,Apple,Safari
6946816.3841849120,9196967,Google NYC Campus Zip Hoodie,32,32,1,32,32,20201209,1607486768863870,United States,Maryland,Apple,iPhone
6946816.3841849120,9196652,Google Heathered Pom Beanie,12,12,1,12,12,20201209,1607486768863870,United States,Maryland,Apple,iPhone
6946816.3841849120,9196962,Google NYC Campus Ladies Tee,14,14,1,14,14,20201209,1607486768863870,United States,Maryland,Apple,iPhone
7162398.2588038279,9195201,Google F/C Longsleeve Ash,24,24,1,24,24,20201209,1607476033916419,Bangladesh,(not set),Google,Chrome
7162398.2588038279,9184866,Google Tee Blue,9,9,1,9,9,20201209,1607476033916419,Bangladesh,(not set),Google,Chrome
7162398.2588038279,9184858,Google Tee Green,9,9,1,9,9,20201209,1607476033916419,Bangladesh,(not set),Google,Chrome
13285520.2959269878,9195709,Google Leather Strap Hat Blue,14,14,1,14,14,20201209,1607511882742443,United States,Florida,Google,Chrome
13285520.2959269878,9199131,Super G Unisex Joggers,30,30,1,30,30,20201209,1607511882742443,United States,Florida,Google,Chrome
13285520.2959269878,9196653,Google Speckled Beanie Navy,16,16,1,16,16,20201209,1607511882742443,United States,Florida,Google,Chrome
13364975.1358294130,9188315,Google Magnet,6,6,1,6,6,20201209,1607541071637536,United States,Michigan,Samsung,<Other>
13364975.1358294130,9195971,Google Chrome Dinosaur Collectible,24,24,1,24,24,20201209,1607541071637536,United States,Michigan,Samsung,<Other>
13364975.1358294130,9196275,Google Soft Modal Scarf,36,36,1,36,36,20201209,1607541071637536,United States,Michigan,Samsung,<Other>
28872668.2787464461,9184830,Google Light Pen Red,2,2,1,2,2,20201209,1607511391358522,India,Haryana,Google,Chrome
28872668.2787464461,9196440,Stan and Friends Toddler Tee Green,18,18,1,18,18,20201209,1607511391358522,India,Haryana,Google,Chrome
28872668.2787464461,9184829,Google Light Pen Blue,2,2,1,2,2,20201209,1607511391358522,India,Haryana,Google,Chrome
43259288.5905790888,9180819,Google Laptop and Cell Phone Stickers,2,2,1,2,2,20201209,1607543435433739,El Salvador,San Salvador Department,Apple,Safari
43259288.5905790888,9197939,Google Decal,1,1,1,1,1,20201209,1607543435433739,El Salvador,San Salvador Department,Apple,Safari
43259288.5905790888,9195359,Noogler Android Figure,13,13,1,13,13,20201209,1607543435433739,El Salvador,San Salvador Department,Apple,Safari
47705051.4543207032,9197021,Google Austin Campus Zip Hoodie,32,32,1,32,32,20201209,1607484619379111,China,(not set),Microsoft,Edge
47705051.4543207032,9197007,Google Austin Campus Unisex Tee,14,14,1,14,14,20201209,1607484619379111,China,(not set),Microsoft,Edge
47705051.4543207032,9197004,Google Austin Campus Mug,7,7,1,7,7,20201209,1607484619379111,China,(not set),Microsoft,Edge
54571089.7076275652,9199220,Google Land & Sea Cotton Cap,14,14,2,27,27,20201209,1607481488428754,Japan,Osaka,Apple,iPhone
54571089.7076275652,9195712,YouTube Leather Strap Hat Black,10,10,1,10,10,20201209,1607481488428754,Japan,Osaka,Apple,iPhone
54571089.7076275652,9195709,Google Leather Strap Hat Blue,14,14,1,14,14,20201209,1607481488428754,Japan,Osaka,Apple,iPhone
68062973.3734091414,9196759,Google Women's Puff Jacket Black,92,92,1,92,92,20201209,1607545042041429,Canada,Ontario,Google,Chrome
68062973.3734091414,9195964,Google Seaport Tote,48,48,1,48,48,20201209,1607545042041429,Canada,Ontario,Google,Chrome
68062973.3734091414,9196636,Google Red Speckled Tee,24,24,1,24,24,20201209,1607545042041429,Canada,Ontario,Google,Chrome
70587803.9229757124,9188228,Google 24 oz Ring Bottle Red,6,6,4,22,22,20201209,1607536139453577,Turkey,Ankara,Apple,iPhone
70587803.9229757124,9200314,Google Camp Mug Gray,10,10,4,42,42,20201209,1607536139453577,Turkey,Ankara,Apple,iPhone
70587803.9229757124,9180865,Google Metallic Notebook Set,5,5,4,19,19,20201209,1607536139453577,Turkey,Ankara,Apple,iPhone
80398780.9551070781,9196645,Google Sherpa Zip Hoodie Navy,55,55,1,55,55,20201209,1607528066602122,Brazil,State of Sao Paulo,Apple,iPhone
80398780.9551070781,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201209,1607528066602122,Brazil,State of Sao Paulo,Apple,iPhone
80398780.9551070781,9196847,Android Iconic Crewneck Sweatshirt,44,44,1,44,44,20201209,1607528066602122,Brazil,State of Sao Paulo,Apple,iPhone
83961186.4892260627,9196652,Google Heathered Pom Beanie,12,12,1,12,12,20201209,1607552001816002,Spain,Basque Country,Apple,iPhone
83961186.4892260627,9188229,Google 24oz Ring Bottle Blue,6,6,1,6,6,20201209,1607552001816002,Spain,Basque Country,Apple,iPhone
83961186.4892260627,9190330,Google Crew Socks,13,13,1,13,13,20201209,1607552001816002,Spain,Basque Country,Apple,iPhone
88898171.1110922469,9196729,Google LoveHandle Black,8,8,1,8,8,20201209,1607490799434343,Canada,Ontario,Apple,Safari
88898171.1110922469,9195292,Google Canteen Bottle Black,19,19,1,19,19,20201209,1607490799434343,Canada,Ontario,Apple,Safari
88898171.1110922469,9196874,Google Felt Strap Keyring,10,10,1,10,10,20201209,1607490799434343,Canada,Ontario,Apple,Safari
1398743.9446501908,9196894,Google Cork Card Holder,13,13,1,13,13,20201209,1607499246427403,South Korea,Incheon,Apple,Safari
1398743.9446501908,9195024,Google Women's Kirkland Pullover,35,35,1,35,35,20201209,1607499246427403,South Korea,Incheon,Apple,Safari
1398743.9446501908,9195910,Womens Google Striped LS,16,16,1,16,16,20201209,1607499246427403,South Korea,Incheon,Apple,Safari
1398743.9446501908,9197994,YouTube Jotter Task Pad,2,2,2,5,5,20201209,1607499246427403,South Korea,Incheon,Apple,Safari
1623303.0112065155,9195971,Google Chrome Dinosaur Collectible,24,24,1,24,24,20201209,1607504772566572,Serbia,(not set),Google,Chrome
1623303.0112065155,9200362,Google Cloud Pen,2,2,1,2,2,20201209,1607504772566572,Serbia,(not set),Google,Chrome
1623303.0112065155,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201209,1607504772566572,Serbia,(not set),Google,Chrome
1623303.0112065155,9196384,Google Mural Mug,14,14,1,14,14,20201209,1607504772566572,Serbia,(not set),Google,Chrome
2036422.8911886857,9196671,Google Infant Hero Onesie Grey,18,18,1,18,18,20201209,1607491302024658,India,Bihar,Apple,iPhone
2036422.8911886857,9196950,Google NYC Campus Mug,8,8,1,8,8,20201209,1607491302024658,India,Bihar,Apple,iPhone
2036422.8911886857,9197400,Google LA Campus Mug,8,8,1,8,8,20201209,1607491302024658,India,Bihar,Apple,iPhone
2036422.8911886857,9197004,Google Austin Campus Mug,8,8,1,8,8,20201209,1607491302024658,India,Bihar,Apple,iPhone
3385850.7952852405,9196767,Google Men's Tech Fleece Grey,71,71,1,71,71,20201209,1607554867060685,United States,Texas,Microsoft,Edge
3385850.7952852405,9196384,Google Mural Mug,14,14,1,14,14,20201209,1607554867060685,United States,Texas,Microsoft,Edge
3385850.7952852405,9196636,Google Red Speckled Tee,24,24,1,24,24,20201209,1607554867060685,United States,Texas,Microsoft,Edge
3385850.7952852405,9188228,Google 24 oz Ring Bottle Red,6,6,1,6,6,20201209,1607554867060685,United States,Texas,Microsoft,Edge
3846424.1179556219,9196269,Google Pride Sticker,1,1,1,1,1,20201209,1607527641274873,Slovenia,(not set),Apple,iPhone
3846424.1179556219,9197400,Google LA Campus Mug,7,7,1,7,7,20201209,1607527641274873,Slovenia,(not set),Apple,iPhone
3846424.1179556219,9197396,Google LA Campus Tote,6,6,1,6,6,20201209,1607527641274873,Slovenia,(not set),Apple,iPhone
3846424.1179556219,9197398,Google LA Campus Sticker,1,1,1,1,1,20201209,1607527641274873,Slovenia,(not set),Apple,iPhone
4705602.5117173147,9196913,#IamRemarkable Ladies T-Shirt,10,10,1,10,10,20201209,1607535818273512,Turkey,Istanbul,Apple,Safari
4705602.5117173147,9197372,Google Infant Hero Tee Olive,14,14,1,14,14,20201209,1607535818273512,Turkey,Istanbul,Apple,Safari
4705602.5117173147,9197371,Google Infant Hero Tee Olive,14,14,1,14,14,20201209,1607535818273512,Turkey,Istanbul,Apple,Safari
4705602.5117173147,9196637,Google Red Speckled Tee,24,24,1,24,24,20201209,1607535818273512,Turkey,Istanbul,Apple,Safari
4738947.9438471560,9188203,Google Clear Pen 4-Pack,3,3,1,3,3,20201209,1607531008154169,United States,New Jersey,Google,ChromeBook
4738947.9438471560,9180865,Google Metallic Notebook Set,5,5,1,5,5,20201209,1607531008154169,United States,New Jersey,Google,ChromeBook
4738947.9438471560,9185002,Google Large Standard Journal Grey,13,13,1,13,13,20201209,1607531008154169,United States,New Jersey,Google,ChromeBook
4738947.9438471560,9196269,Google Pride Sticker,1,1,1,1,1,20201209,1607531008154169,United States,New Jersey,Google,ChromeBook
6948517.7826846100,9195926,Google Red Kids Sunglasses,4,4,1,4,4,20201209,1607481099802643,Italy,Veneto,Xiaomi,<Other>
6948517.7826846100,9195879,Unisex Google Pocket Tee Grey,16,16,1,16,16,20201209,1607481099802643,Italy,Veneto,Xiaomi,<Other>
6948517.7826846100,9196662,Google Sherpa Zip Hoodie Charcoal,55,55,1,55,55,20201209,1607481099802643,Italy,Veneto,Xiaomi,<Other>
6948517.7826846100,9195927,Google Blue Kids Sunglasses,4,4,1,4,4,20201209,1607481099802643,Italy,Veneto,Xiaomi,<Other>
7634543.7021985089,9195250,Google Toddler FC Zip Hoodie,28,28,1,28,28,20201209,1607482532179506,United States,Florida,Google,Chrome
7634543.7021985089,9196662,Google Sherpa Zip Hoodie Charcoal,55,55,1,55,55,20201209,1607482532179506,United States,Florida,Google,Chrome
7634543.7021985089,9195912,Womens Google Striped LS,16,16,1,16,16,20201209,1607482532179506,United States,Florida,Google,Chrome
7634543.7021985089,9196671,Google Infant Hero Onesie Grey,14,14,1,14,14,20201209,1607482532179506,United States,Florida,Google,Chrome
7634543.7021985089,9196671,Google Infant Hero Onesie Grey,14,14,1,14,14,20201209,1607482504461692,United States,Florida,Google,Chrome
7634543.7021985089,9196662,Google Sherpa Zip Hoodie Charcoal,55,55,1,55,55,20201209,1607482504461692,United States,Florida,Google,Chrome
7634543.7021985089,9195912,Womens Google Striped LS,16,16,1,16,16,20201209,1607482504461692,United States,Florida,Google,Chrome
7634543.7021985089,9195250,Google Toddler FC Zip Hoodie,28,28,1,28,28,20201209,1607482504461692,United States,Florida,Google,Chrome
7634543.7021985089,9195912,Womens Google Striped LS,16,16,1,16,16,20201209,1607482545707877,United States,Florida,Google,Chrome
7634543.7021985089,9196662,Google Sherpa Zip Hoodie Charcoal,55,55,1,55,55,20201209,1607482545707877,United States,Florida,Google,Chrome
7634543.7021985089,9195250,Google Toddler FC Zip Hoodie,28,28,1,28,28,20201209,1607482545707877,United States,Florida,Google,Chrome
7634543.7021985089,9196671,Google Infant Hero Onesie Grey,14,14,1,14,14,20201209,1607482545707877,United States,Florida,Google,Chrome
23631351.0257452991,9196727,Google Woodtop Bottle Black,24,24,1,24,24,20201209,1607535814401942,Brazil,State of Ceara,Apple,iPhone
23631351.0257452991,9184913,Google Crewneck Sweatshirt Navy,44,44,1,44,44,20201209,1607535814401942,Brazil,State of Ceara,Apple,iPhone
23631351.0257452991,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201209,1607535814401942,Brazil,State of Ceara,Apple,iPhone
23631351.0257452991,9196655,Google Raincoat Navy,96,96,1,96,96,20201209,1607535814401942,Brazil,State of Ceara,Apple,iPhone
53066733.3024849807,9184961,YouTube Women's Favorite Tee White,9,9,1,9,9,20201209,1607519976948424,United States,California,Apple,Safari
53066733.3024849807,9195840,YouTube Play Mug,10,10,1,10,10,20201209,1607519976948424,United States,California,Apple,Safari
53066733.3024849807,9190334,YouTube Crew Socks,13,13,2,26,26,20201209,1607519976948424,United States,California,Apple,Safari
53066733.3024849807,9195712,YouTube Leather Strap Hat Black,10,10,2,19,19,20201209,1607519976948424,United States,California,Apple,Safari
55182047.5260548965,9196862,Google Black Cork Journal,10,10,1,10,10,20201209,1607484066012557,France,Auvergne-Rhone-Alpes,Apple,Safari
55182047.5260548965,9196270,Google Mural Sticker Sheet,2,2,1,2,2,20201209,1607484066012557,France,Auvergne-Rhone-Alpes,Apple,Safari
55182047.5260548965,9188221,Google Utility Bag Grey,6,6,1,6,6,20201209,1607484066012557,France,Auvergne-Rhone-Alpes,Apple,Safari
55182047.5260548965,9196858,Google Recycled Writing Set,3,3,1,3,3,20201209,1607484066012557,France,Auvergne-Rhone-Alpes,Apple,Safari
70587803.9229757124,9184917,Google Crewneck Sweatshirt Navy,44,44,1,44,44,20201209,1607536745703287,Turkey,Ankara,Apple,iPhone
70587803.9229757124,9196653,Google Speckled Beanie Navy,16,16,1,16,16,20201209,1607536745703287,Turkey,Ankara,Apple,iPhone
70587803.9229757124,9196652,Google Heathered Pom Beanie,12,12,1,12,12,20201209,1607536745703287,Turkey,Ankara,Apple,iPhone
70587803.9229757124,9188229,Google 24oz Ring Bottle Blue,6,6,1,6,6,20201209,1607536745703287,Turkey,Ankara,Apple,iPhone
85312914.8686882545,9195968,Google Clear Framed Gray Shades,3,3,2,6,6,20201209,1607496057167034,United States,Arizona,Google,Chrome
85312914.8686882545,9180827,Google Sunglasses,3,3,5,14,14,20201209,1607496057167034,United States,Arizona,Google,Chrome
85312914.8686882545,9180825,Google Sunglasses,3,3,3,8,8,20201209,1607496057167034,United States,Arizona,Google,Chrome
85312914.8686882545,9180826,Google Sunglasses,3,3,3,8,8,20201209,1607496057167034,United States,Arizona,Google,Chrome
85394891.9561309156,9180819,Google Laptop and Cell Phone Stickers,3,3,1,3,3,20201209,1607531148968628,United States,Virginia,Apple,iPhone
85394891.9561309156,9180865,Google Metallic Notebook Set,6,6,1,6,6,20201209,1607531148968628,United States,Virginia,Apple,iPhone
85394891.9561309156,9184988,Google Emoji Sticker Pack,5,5,1,5,5,20201209,1607531148968628,United States,Virginia,Apple,iPhone
85394891.9561309156,9188310,Android SM S/F18 Sticker Sheet,2,2,1,2,2,20201209,1607531148968628,United States,Virginia,Apple,iPhone
97950097.5837353470,9199224,Google Land & Sea Nalgene Water Bottle,20,20,1,20,20,20201209,1607518668946273,India,Karnataka,Apple,iPhone
97950097.5837353470,9196733,Google Cotopaxi Shell,38,38,1,38,38,20201209,1607518668946273,India,Karnataka,Apple,iPhone
97950097.5837353470,9196731,Google Cotopaxi Shell,38,38,1,38,38,20201209,1607518668946273,India,Karnataka,Apple,iPhone
97950097.5837353470,9199201,Google Land & Sea French Terry Sweatshirt,44,44,1,44,44,20201209,1607518668946273,India,Karnataka,Apple,iPhone
2139760586.0871468639,9188203,Google Clear Pen 4-Pack,4,4,1,4,4,20201209,1607525310725306,Canada,Ontario,Samsung,<Other>
2139760586.0871468639,9188192,YouTube Twill Sandwich Cap Black,13,13,1,13,13,20201209,1607525310725306,Canada,Ontario,Samsung,<Other>
2139760586.0871468639,9196835,Android Pocket Youth Tee Green,25,25,1,25,25,20201209,1607525310725306,Canada,Ontario,Samsung,<Other>
2139760586.0871468639,9180865,Google Metallic Notebook Set,6,6,1,6,6,20201209,1607525310725306,Canada,Ontario,Samsung,<Other>
3175490.8020123919,9196917,#IamRemarkable Unisex Hoodie,26,26,3,77,77,20201209,1607547097889948,India,Maharashtra,Apple,iPhone
3175490.8020123919,9196901,#IamRemarkable Water Bottle,12,12,10,120,120,20201209,1607547097889948,India,Maharashtra,Apple,iPhone
3175490.8020123919,9196919,#IamRemarkable Unisex Hoodie,26,26,1,26,26,20201209,1607547097889948,India,Maharashtra,Apple,iPhone
3175490.8020123919,9196916,#IamRemarkable Unisex Hoodie,26,26,3,77,77,20201209,1607547097889948,India,Maharashtra,Apple,iPhone
3175490.8020123919,9196918,#IamRemarkable Unisex Hoodie,26,26,3,77,77,20201209,1607547097889948,India,Maharashtra,Apple,iPhone
3578162.0623899917,9195202,Google F/C Longsleeve Ash,24,24,1,24,24,20201209,1607488421896488,United States,New York,Google,Chrome
3578162.0623899917,9195949,Google Crew Combed Cotton Sock,14,14,1,14,14,20201209,1607488421896488,United States,New York,Google,Chrome
3578162.0623899917,9196717,Google Men's Tech Fleece Vest Charcoal,63,63,1,63,63,20201209,1607488421896488,United States,New York,Google,Chrome
3578162.0623899917,9196894,Google Cork Card Holder,13,13,1,13,13,20201209,1607488421896488,United States,New York,Google,Chrome
3578162.0623899917,9195830,Google Glass Bottle,18,18,1,18,18,20201209,1607488421896488,United States,New York,Google,Chrome
3846424.1179556219,9197004,Google Austin Campus Mug,7,7,1,7,7,20201209,1607517087765977,Slovenia,(not set),Apple,iPhone
3846424.1179556219,9196902,#IamRemarkable Journal,6,6,1,6,6,20201209,1607517087765977,Slovenia,(not set),Apple,iPhone
3846424.1179556219,9196977,Google Chicago Campus Mug,7,7,1,7,7,20201209,1607517087765977,Slovenia,(not set),Apple,iPhone
3846424.1179556219,9196269,Google Pride Sticker,1,1,1,1,1,20201209,1607517087765977,Slovenia,(not set),Apple,iPhone
3846424.1179556219,9197398,Google LA Campus Sticker,1,1,1,1,1,20201209,1607517087765977,Slovenia,(not set),Apple,iPhone
4773984.3495123536,9184988,Google Emoji Sticker Pack,4,4,3,12,12,20201209,1607537255657019,India,Andhra Pradesh,Google,Chrome
4773984.3495123536,9196687,Google Youth Badge Tee Navy,13,13,1,13,13,20201209,1607537255657019,India,Andhra Pradesh,Google,Chrome
4773984.3495123536,9196694,Google Youth Hero Tee Grey,19,19,1,19,19,20201209,1607537255657019,India,Andhra Pradesh,Google,Chrome
4773984.3495123536,9197706,Google PNW Campus Zip Hoodie,32,32,1,32,32,20201209,1607537255657019,India,Andhra Pradesh,Google,Chrome
4773984.3495123536,9188203,Google Clear Pen 4-Pack,3,3,3,8,8,20201209,1607537255657019,India,Andhra Pradesh,Google,Chrome
7725658.2117768050,9197366,Google Boulder Campus Sticker,1,1,1,1,1,20201209,1607514602107760,United States,Maryland,Google,Chrome
7725658.2117768050,9195032,Google Camp Mug Ivory,10,10,1,10,10,20201209,1607514602107760,United States,Maryland,Google,Chrome
7725658.2117768050,9197719,Google Incognito Laptop Organizer,45,45,1,45,45,20201209,1607514602107760,United States,Maryland,Google,Chrome
7725658.2117768050,9197423,Google SF Campus Tote,6,6,1,6,6,20201209,1607514602107760,United States,Maryland,Google,Chrome
7725658.2117768050,9197364,Google Boulder Campus Tote,6,6,1,6,6,20201209,1607514602107760,United States,Maryland,Google,Chrome
28471582.5014474639,9195359,Noogler Android Figure,13,13,1,13,13,20201209,1607485570065340,Portugal,Lisbon,Apple,iPhone
28471582.5014474639,9198448,Daddy Works at Google Book,16,16,1,16,16,20201209,1607485570065340,Portugal,Lisbon,Apple,iPhone
28471582.5014474639,9188311,Android Lumberjack Pin,4,4,1,4,4,20201209,1607485570065340,Portugal,Lisbon,Apple,iPhone
